sector,project,account_item,status,request_id,code,vendor,amount_total,amount_paid,amount_canceled,amount_remaining,source_request_date,payment_request_date,approval_date,payment_date
قطاع التحلية,واحة التحلية برابغ,مقاولين الباطن,Pending,489,2103011611,مؤسسة ابراهيم محمد علي غنية,21774,0,0,21774,12/15/2025,1900-01-00,1900-01-00,1900-01-00
قطاع التحلية,واحة التحلية برابغ,مقاولين الباطن,Pending,489,2103011506,مؤسسة امتداد التميز للمقاولات العامة,57242,0,0,57242,12/15/2025,1900-01-00,1900-01-00,1900-01-00
قطاع التحلية,واحة التحلية برابغ,مقاولين الباطن,Pending,489,2103011506,مؤسسة امتداد التميز للمقاولات العامة,17694,0,0,17694,12/15/2025,1900-01-00,1900-01-00,1900-01-00
قطاع التحلية,واحة التحلية برابغ,مقاولين الباطن,Pending,489,2101011234,شركة افاق الطرق للتجارة,18957,0,0,18957,12/15/2025,1900-01-00,1900-01-00,1900-01-00
قطاع التحلية,واحة التحلية برابغ,مقاولين الباطن,Pending,489,2103011603,شركة رواسخ القوة للمقاولات ,1008,0,0,1008,12/15/2025,1900-01-00,1900-01-00,1900-01-00
قطاع التحلية,واحة التحلية برابغ,مقاولين الباطن,Pending,489,2103011528,مؤسسة الصقر الراقي للمقاولات الامة ,17020,0,0,17020,12/15/2025,1900-01-00,1900-01-00,1900-01-00
قطاع التحلية,واحة التحلية برابغ,مقاولين الباطن,Pending,489,2103011493,شركة الطريق الصعب للمقاولات,28893,0,0,28893,12/15/2025,1900-01-00,1900-01-00,1900-01-00
قطاع التحلية,واحة التحلية برابغ,مقاولين الباطن,Pending,489,2103011493,شركة الطريق الصعب للمقاولات,8489,0,0,8489,12/15/2025,1900-01-00,1900-01-00,1900-01-00
قطاع التحلية,واحة التحلية برابغ,مقاولين الباطن,Pending,489,2103011493,شركة الطريق الصعب للمقاولات,1403,0,0,1403,12/15/2025,1900-01-00,1900-01-00,1900-01-00
قطاع التحلية,واحة التحلية برابغ,مقاولين الباطن,Pending,489,2103011493,شركة الطريق الصعب للمقاولات,45396,0,0,45396,12/15/2025,1900-01-00,1900-01-00,1900-01-00
قطاع التحلية,واحة التحلية برابغ,مقاولين الباطن,Pending,344,2103011610,عادل محمد طلبة زايد ,20569,0,0,20569,12/15/2025,1900-01-00,1900-01-00,1900-01-00
قطاع التحلية,واحة التحلية برابغ,مقاولين الباطن,Pending,344,2103011605,استام خان محمد افضل,56819,0,0,56819,12/15/2025,1900-01-00,1900-01-00,1900-01-00
قطاع التحلية,واحة التحلية برابغ,مقاولين الباطن,Pending,344,2103011480,وليد محمد عبدالحميد رمضان,18459,0,0,18459,12/15/2025,1900-01-00,1900-01-00,1900-01-00
قطاع التحلية,واحة التحلية برابغ,مقاولين الباطن,Pending,344,2103011480,وليد محمد عبدالحميد رمضان,18936,0,0,18936,12/15/2025,1900-01-00,1900-01-00,1900-01-00
قطاع التحلية,واحة التحلية برابغ,مقاولين الباطن,Pending,344,2103011604,خليل الرحمن ,5716,0,0,5716,12/15/2025,1900-01-00,1900-01-00,1900-01-00
قطاع التحلية,واحة التحلية برابغ,مقاولين الباطن,Pending,344,2103011516,ابراهيم محمد,13200,0,0,13200,12/15/2025,1900-01-00,1900-01-00,1900-01-00
قطاع التحلية,واحة التحلية برابغ,مقاولين الباطن,Pending,344,2103011300,محمد شفيق نزامي,7453,0,0,7453,12/15/2025,1900-01-00,1900-01-00,1900-01-00
قطاعات أخرى,صيانة وتشغيل مبنى المديرية العامة بمنطقة الجوف,موردين,Paid,WA,2101010585,مؤسسة اللباس المميز,6419,6419,0,0,12/15/2025,12/20/2025,12/20/2025,12/21/2025
قطاعات أخرى,صيانة وتشغيل مبنى المديرية العامة بمنطقة الجوف,موردين,Pending,WA,2101010585,شركة المسكن الحديث للهندسة المدنية,13800,0,0,13800,12/15/2025,1900-01-00,1900-01-00,1900-01-00
قطاعات أخرى,صيانة وتشغيل مبنى المديرية العامة بمنطقة الجوف,موردين,Paid,WA,2101010585,مؤسسة تميزك معنا لتنجيد الأثاث,3220,3220,0,0,12/15/2025,12/20/2025,12/20/2025,12/21/2025
قطاعات أخرى,صيانة وتشغيل مبنى المديرية العامة بمنطقة الجوف,موردين,Paid,WA,2101010585,مصنع البراك لأبواب الكراجات,2200,2200,0,0,12/15/2025,12/20/2025,12/20/2025,12/21/2025
قطاع التحلية,واحة التحلية برابغ,مقاولين الباطن,Pending,490,2103011493,شركة الطريق الصعب للمقاولات,9932,0,0,9932,12/15/2025,1900-01-00,1900-01-00,1900-01-00
قطاعات أخرى,مستحقات مجدولة,موردين,Paid,مستحقات,2101010131,شركة بعد للاتصالات,150000,150000,0,0,12/15/2025,12/15/2025,12/15/2025,12/23/2025
قطاعات أخرى,مستحقات مجدولة,موردين,Pending,مستحقات,2101010131,شركة بعد للاتصالات,150000,0,0,150000,1/15/2026,1900-01-00,1900-01-00,1900-01-00
قطاعات أخرى,مستحقات مجدولة,موردين,Pending,مستحقات,2101010131,شركة بعد للاتصالات,150000,0,0,150000,2/15/2026,1900-01-00,1900-01-00,1900-01-00
قطاعات أخرى,مستحقات مجدولة,موردين,Pending,مستحقات,2101010131,شركة بعد للاتصالات,150000,0,0,150000,3/15/2026,1900-01-00,1900-01-00,1900-01-00
قطاعات أخرى,مستحقات مجدولة,موردين,Pending,مستحقات,2101010131,شركة بعد للاتصالات,150000,0,0,150000,4/15/2026,1900-01-00,1900-01-00,1900-01-00
قطاعات أخرى,مستحقات مجدولة,موردين,Pending,مستحقات,2101010131,شركة بعد للاتصالات,150000,0,0,150000,5/15/2026,1900-01-00,1900-01-00,1900-01-00
قطاعات أخرى,مستحقات مجدولة,موردين,Pending,مستحقات,2101010131,شركة بعد للاتصالات,99991,0,0,99991,6/15/2026,1900-01-00,1900-01-00,1900-01-00
قطاعات أخرى,مستحقات مجدولة,مقاولين الباطن,Paid,مستحقات,2103011401,مؤسسة ولاء عوض سالم الغامدى للمقاولات,58170,58170,0,0,12/15/2025,12/15/2025,-,1/5/2026
قطاعات أخرى,مستحقات مجدولة,مقاولين الباطن,Pending,مستحقات,2103011401,مؤسسة ولاء عوض سالم الغامدى للمقاولات,50000,0,0,50000,1/15/2026,1900-01-00,1900-01-00,1900-01-00
قطاعات أخرى,مستحقات مجدولة,مقاولين الباطن,Pending,مستحقات,2103011401,مؤسسة ولاء عوض سالم الغامدى للمقاولات,50000,0,0,50000,2/15/2026,1900-01-00,1900-01-00,1900-01-00
قطاعات أخرى,مستحقات مجدولة,مقاولين الباطن,Pending,مستحقات,2103011401,مؤسسة ولاء عوض سالم الغامدى للمقاولات,50000,0,0,50000,3/15/2026,1900-01-00,1900-01-00,1900-01-00
قطاعات أخرى,مستحقات مجدولة,مقاولين الباطن,Pending,مستحقات,2103011401,مؤسسة ولاء عوض سالم الغامدى للمقاولات,50000,0,0,50000,4/15/2026,1900-01-00,1900-01-00,1900-01-00
قطاعات أخرى,مستحقات مجدولة,مقاولين الباطن,Pending,مستحقات,2103011401,مؤسسة ولاء عوض سالم الغامدى للمقاولات,50000,0,0,50000,5/15/2026,1900-01-00,1900-01-00,1900-01-00
قطاعات أخرى,مستحقات مجدولة,مقاولين الباطن,Pending,مستحقات,2103011401,مؤسسة ولاء عوض سالم الغامدى للمقاولات,50000,0,0,50000,6/15/2026,1900-01-00,1900-01-00,1900-01-00
قطاعات أخرى,مستحقات مجدولة,مقاولين الباطن,Paid,مستحقات,2109000166,مؤسسة احمد عيد شاهر الصاعدى,40757,40757,0,0,12/15/2025,12/15/2025,-,1/4/2026
قطاعات أخرى,مستحقات مجدولة,مقاولين الباطن,Pending,مستحقات,2109000166,مؤسسة احمد عيد شاهر الصاعدى,40000,0,0,40000,1/15/2026,1900-01-00,1900-01-00,1900-01-00
قطاعات أخرى,مستحقات مجدولة,موردين,Paid,مستحقات,2101010661,شركة الرمل الأبيض للصناعة,34500,34500,0,0,12/15/2025,12/15/2025,-,1/8/2026
قطاعات أخرى,مستحقات مجدولة,موردين,Pending,مستحقات,2101010661,شركة الرمل الأبيض للصناعة,34500,0,0,34500,1/15/2026,1900-01-00,1900-01-00,1900-01-00
قطاعات أخرى,مستحقات مجدولة,موردين,Pending,مستحقات,2101010661,شركة الرمل الأبيض للصناعة,34500,0,0,34500,2/15/2026,1900-01-00,1900-01-00,1900-01-00
قطاعات أخرى,مستحقات مجدولة,موردين,Pending,مستحقات,2101010661,شركة الرمل الأبيض للصناعة,34707,0,0,34707,3/15/2026,1900-01-00,1900-01-00,1900-01-00
قطاعات أخرى,مستحقات مجدولة,مقاولين الباطن,Paid,مستحقات,2109000365,مؤسسة رنيم الحجاز للمقاولات,25000,25000,0,0,12/15/2025,12/15/2025,-,1/5/2026
قطاعات أخرى,مستحقات مجدولة,مقاولين الباطن,Pending,مستحقات,2109000365,مؤسسة رنيم الحجاز للمقاولات,25000,0,0,25000,1/15/2026,1900-01-00,1900-01-00,1900-01-00
قطاعات أخرى,مستحقات مجدولة,مقاولين الباطن,Pending,مستحقات,2109000365,مؤسسة رنيم الحجاز للمقاولات,26314,0,0,26314,2/15/2026,1900-01-00,1900-01-00,1900-01-00
قطاعات أخرى,مستحقات مجدولة,موردين,Paid,مستحقات,2101010663,شركة جودة و قوة التجارية,52798,52798,0,0,12/15/2025,12/15/2025,-,1/1/2026
قطاعات أخرى,مستحقات مجدولة,موردين,Pending,مستحقات,2101010663,شركة جودة و قوة التجارية,52797,0,0,52797,1/15/2026,1900-01-00,1900-01-00,1900-01-00
قطاعات أخرى,مستحقات مجدولة,موردين,Paid,مستحقات,2101010638,شركة الكيان المتجدد التجارية ( محمود بن عبد الله بامانع ),66450,66450,0,0,12/15/2025,12/15/2025,-,1/1/2026
قطاعات أخرى,مستحقات مجدولة,موردين,Pending,مستحقات,2101010638,شركة الكيان المتجدد التجارية ( محمود بن عبد الله بامانع ),66450,0,0,66450,1/15/2026,1900-01-00,1900-01-00,1900-01-00
قطاعات أخرى,مستحقات مجدولة,موردين,Pending,مستحقات,2101010638,شركة الكيان المتجدد التجارية ( محمود بن عبد الله بامانع ),66452,0,0,66452,2/15/2026,1900-01-00,1900-01-00,1900-01-00
قطاعات أخرى,مستحقات مجدولة,مقاولين الباطن,Paid,مستحقات,2109000178,شركة الرؤية الفائقة للمقاولات,22607,22607,0,0,12/15/2025,12/15/2025,-,1/5/2026
قطاعات أخرى,مستحقات مجدولة,مقاولين الباطن,Pending,مستحقات,2109000178,شركة الرؤية الفائقة للمقاولات,22606,0,0,22606,1/15/2026,1900-01-00,1900-01-00,1900-01-00
قطاعات أخرى,مستحقات مجدولة,مقاولين الباطن,Pending,مستحقات,2103010961,مؤسسة عبدالمجيد علي محسن الزهراني,30365,0,0,30365,12/15/2025,12/15/2025,1900-01-00,1900-01-00
قطاعات أخرى,مستحقات مجدولة,مقاولين الباطن,Pending,مستحقات,2103010961,مؤسسة عبدالمجيد علي محسن الزهراني,30000,0,0,30000,1/15/2026,1900-01-00,1900-01-00,1900-01-00
قطاع التحلية,واحة التحلية برابغ,موردين,Pending,A.K.16-12,2101010334,شركة بيت التبريد الوطني,240772,0,0,240772,12/16/2025,1900-01-00,1900-01-00,1900-01-00
قطاع التحلية,واحة التحلية برابغ,موردين,Paid,A.K.16-12,2103011593,شركة عالم الهياكل المعدنية للمقاولات,69395,69395,0,0,12/16/2025,12/20/2025,12/20/2025,12/20/2025
قطاع التحلية,واحة التحلية برابغ,موردين,Paid,A.K.16-12,2101010197,شركة اعمال بيتا الصناعية,50000,50000,0,0,12/16/2025,12/20/2025,12/20/2025,12/20/2025
قطاع التحلية,واحة التحلية برابغ,موردين,Pending,A.K.16-12,2101011285,شركة لاند تريد - الحاضرة الاولى,43755,0,0,43755,12/16/2025,1900-01-00,1900-01-00,1900-01-00
قطاع التحلية,واحة التحلية برابغ,موردين,Pending,A.K.16-12,2103011617,شركة ساب المميزة المحدودة,27658,0,0,27658,12/16/2025,1900-01-00,1900-01-00,1900-01-00
قطاع التحلية,واحة التحلية برابغ,موردين,Pending,A.K.16-12,2103011618,شركة ابراج البريق للمقاولات,27062,0,0,27062,12/16/2025,1900-01-00,1900-01-00,1900-01-00
قطاع المياة والصرف الصحي,إستكمال شبكات الصرف الصحي لمدينتي الهفوف والمبرز,موردين,Pending,A.K.16-12,2101010812,شركة عبدالهادي حسن طاهر وشركاه المحدودة,7475,0,0,7475,12/16/2025,1900-01-00,1900-01-00,1900-01-00
قطاع التحلية,واحة التحلية برابغ,سدادات,Paid,491,5104000012,خالد عبدالرحمن هليل السليهبي,2166,2166,0,0,12/16/2025,12/27/2025,12/27/2025,12/27/2025
قطاع التحلية,واحة التحلية برابغ,سدادات,Paid,491,5104000012,تهاني علي يحي يماني,4050,4050,0,0,12/16/2025,12/27/2025,12/27/2025,12/27/2025
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,سدادات,Pending,249,1125010003,عبد الله حفيظ صلاح الصاعدي,10200,0,0,10200,12/16/2025,1900-01-00,1900-01-00,1900-01-00
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,مقاولين الباطن,Pending,250,2103011532,مؤسسة حلول الامان للمقاولات,12075,0,0,12075,12/16/2025,1900-01-00,1900-01-00,1900-01-00
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,مقاولين الباطن,Pending,250,2103011384,مؤسسة سعاد معيض عواض المطيري للمقاولات,41952,0,0,41952,12/16/2025,1900-01-00,1900-01-00,1900-01-00
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,مقاولين الباطن,Paid,250,2103011643,مؤسسة الحداثة للمقاولات العامة,8091,8091,0,0,12/16/2025,1/4/2026,1/4/2026,1/4/2026
قطاع المياة والصرف الصحي,شبكات وخطوط مياه العوينة,مقاولين الباطن,Paid,250,2103011041,مؤسسة أنجال الهندسة للمقاولات العامة,54437,54437,0,0,12/16/2025,12/18/2025,12/18/2025,12/18/2025
